system_time,count,delta_v_x,delta_v_y, delta_v_z, delta_th_x, delta_th_y, delta_th_z
2023-04-07 03:06:33.441988,-13132,0.0004079,0.0003138,-0.0784186,0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:33.449874,-13124,0.0004393,0.0002824,-0.0785128,-0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:33.458072,-13116,0.0004707,0.0003138,-0.0783559,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:33.465809,-13108,0.0005021,0.0002510,-0.0783559,0.0001212,-0.0001212,-0.0001212
2023-04-07 03:06:33.473973,-13100,0.0004079,0.0002197,-0.0784814,0.0001818,-0.0001212,0.0000000
2023-04-07 03:06:33.481858,-13092,0.0004707,0.0002824,-0.0784814,0.0000000,-0.0000606,-0.0000606
2023-04-07 03:06:33.489927,-13084,0.0004393,0.0002197,-0.0784500,0.0001818,-0.0001818,0.0000000
2023-04-07 03:06:33.497863,-13076,0.0004079,0.0002824,-0.0784186,0.0000000,-0.0001212,0.0000606
2023-04-07 03:06:33.505853,-13068,0.0004079,0.0002824,-0.0784500,-0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:33.514087,-13060,0.0004393,0.0003138,-0.0784814,0.0000000,-0.0000606,0.0000606
2023-04-07 03:06:33.521880,-13052,0.0003766,0.0002510,-0.0784186,-0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:33.529935,-13044,0.0004079,0.0003452,-0.0784186,0.0000000,-0.0000606,0.0000000
2023-04-07 03:06:33.537793,-13036,0.0004393,0.0003452,-0.0784500,0.0001212,0.0000000,0.0000000
2023-04-07 03:06:33.545686,-13028,0.0004393,0.0003452,-0.0784500,0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:33.553826,-13020,0.0004707,0.0003138,-0.0784500,0.0000606,-0.0000606,-0.0001212
2023-04-07 03:06:33.561986,-13012,0.0004707,0.0003766,-0.0783559,-0.0000606,0.0000000,0.0000000
2023-04-07 03:06:33.569848,-13004,0.0004393,0.0003138,-0.0784814,0.0001212,-0.0001212,0.0000000
2023-04-07 03:06:33.577835,-12996,0.0004079,0.0003452,-0.0783872,0.0000000,-0.0001818,0.0000606
2023-04-07 03:06:33.585844,-12988,0.0004079,0.0002510,-0.0785128,0.0000000,-0.0001212,0.0000000
2023-04-07 03:06:33.593772,-12980,0.0004079,0.0002510,-0.0784500,0.0001212,0.0000606,0.0000000
2023-04-07 03:06:33.601734,-12972,0.0004079,0.0003138,-0.0784500,0.0000000,0.0001212,-0.0000606
2023-04-07 03:06:33.609823,-12964,0.0003766,0.0002510,-0.0783872,0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:33.617978,-12956,0.0003766,0.0001883,-0.0784500,0.0001212,0.0000606,-0.0000606
2023-04-07 03:06:33.625897,-12948,0.0004707,0.0001883,-0.0784186,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:33.633794,-12940,0.0005021,0.0002824,-0.0784186,-0.0000606,0.0000606,-0.0000606
2023-04-07 03:06:33.641956,-12932,0.0004707,0.0003138,-0.0784500,0.0001212,0.0000000,-0.0001212
2023-04-07 03:06:33.649890,-12924,0.0005335,0.0003452,-0.0784500,0.0001818,-0.0001212,0.0000606
2023-04-07 03:06:33.657892,-12916,0.0005648,0.0003138,-0.0785441,0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:33.665992,-12908,0.0004707,0.0003452,-0.0784814,0.0000000,0.0000000,0.0000606
2023-04-07 03:06:33.673723,-12900,0.0004393,0.0003138,-0.0784814,0.0000000,0.0000000,-0.0001212
2023-04-07 03:06:33.681777,-12892,0.0004393,0.0004393,-0.0783872,-0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:33.689936,-12884,0.0004707,0.0003138,-0.0785755,0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:33.697993,-12876,0.0004079,0.0002510,-0.0783872,0.0001212,0.0000000,0.0000000
2023-04-07 03:06:33.705699,-12868,0.0005021,0.0003138,-0.0784186,0.0000000,-0.0001818,-0.0000606
2023-04-07 03:06:33.713968,-12860,0.0004707,0.0001883,-0.0783872,0.0000606,-0.0001818,0.0000000
2023-04-07 03:06:33.721866,-12852,0.0004079,0.0001569,-0.0784814,0.0001212,-0.0001818,0.0000000
2023-04-07 03:06:33.729845,-12844,0.0004393,0.0002510,-0.0784186,0.0000606,0.0000000,0.0000000
2023-04-07 03:06:33.737691,-12836,0.0003766,0.0002197,-0.0784500,0.0001212,-0.0001212,0.0000606
2023-04-07 03:06:33.745869,-12828,0.0003452,0.0002510,-0.0783559,0.0000000,-0.0000606,-0.0001212
2023-04-07 03:06:33.753959,-12820,0.0003452,0.0003138,-0.0784186,-0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:33.762088,-12812,0.0003766,0.0002824,-0.0784186,0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:33.769867,-12804,0.0005021,0.0002824,-0.0785441,0.0000000,0.0001212,0.0000000
2023-04-07 03:06:33.777693,-12796,0.0004393,0.0003452,-0.0784186,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:33.785625,-12788,0.0005021,0.0003138,-0.0784814,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:33.793630,-12780,0.0004707,0.0002510,-0.0784500,0.0001212,-0.0000606,-0.0001212
2023-04-07 03:06:33.802017,-12772,0.0004393,0.0004079,-0.0784500,0.0000606,0.0000000,0.0000606
2023-04-07 03:06:33.809758,-12764,0.0005021,0.0003138,-0.0784814,0.0001818,-0.0000606,-0.0000606
2023-04-07 03:06:33.818007,-12756,0.0004393,0.0003138,-0.0784500,0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:33.825849,-12748,0.0004707,0.0003138,-0.0784500,0.0000000,0.0000000,-0.0001212
2023-04-07 03:06:33.833775,-12740,0.0003766,0.0001883,-0.0783872,-0.0000606,0.0000000,0.0000000
2023-04-07 03:06:33.841793,-12732,0.0004393,0.0002824,-0.0784186,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:33.849982,-12724,0.0004079,0.0001883,-0.0783559,-0.0000606,0.0000000,-0.0001212
2023-04-07 03:06:33.857946,-12716,0.0004393,0.0001883,-0.0784814,0.0001212,-0.0000606,0.0000606
2023-04-07 03:06:33.865911,-12708,0.0004707,0.0002197,-0.0784186,0.0000000,-0.0001212,0.0000000
2023-04-07 03:06:33.873792,-12700,0.0004393,0.0002510,-0.0784814,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:33.881980,-12692,0.0004393,0.0002824,-0.0783872,0.0000000,0.0000000,0.0000606
2023-04-07 03:06:33.889727,-12684,0.0004393,0.0003452,-0.0785128,-0.0000606,-0.0001212,0.0000606
2023-04-07 03:06:33.897971,-12676,0.0004079,0.0003138,-0.0783872,-0.0000606,-0.0000606,0.0000606
2023-04-07 03:06:33.906001,-12668,0.0003766,0.0002824,-0.0784186,0.0000000,-0.0000606,-0.0000606
2023-04-07 03:06:33.913947,-12660,0.0004079,0.0002510,-0.0784814,0.0000000,-0.0000606,-0.0001818
2023-04-07 03:06:33.921948,-12652,0.0004393,0.0002510,-0.0783872,0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:33.929851,-12644,0.0004393,0.0002197,-0.0785441,0.0000606,-0.0001212,-0.0001818
2023-04-07 03:06:33.937989,-12636,0.0004393,0.0003138,-0.0783559,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:33.945869,-12628,0.0005021,0.0002510,-0.0783559,-0.0000606,0.0000000,0.0000606
2023-04-07 03:06:33.953847,-12620,0.0004707,0.0002510,-0.0783872,0.0001212,0.0000000,0.0000606
2023-04-07 03:06:33.961759,-12612,0.0004079,0.0002824,-0.0784814,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:33.969831,-12604,0.0004079,0.0002510,-0.0784500,0.0000000,-0.0001212,-0.0000606
2023-04-07 03:06:33.977925,-12596,0.0003766,0.0001883,-0.0785128,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:33.985865,-12588,0.0004393,0.0002824,-0.0784186,-0.0000606,0.0000000,0.0000000
2023-04-07 03:06:33.993833,-12580,0.0005021,0.0002510,-0.0784814,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.001826,-12572,0.0004393,0.0002824,-0.0783559,0.0001212,-0.0000606,0.0000606
2023-04-07 03:06:34.009899,-12564,0.0005335,0.0003452,-0.0784500,-0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.018084,-12556,0.0004707,0.0003452,-0.0783872,0.0001212,-0.0000606,-0.0001212
2023-04-07 03:06:34.026006,-12548,0.0004707,0.0003452,-0.0784814,0.0001212,-0.0001212,-0.0001212
2023-04-07 03:06:34.033997,-12540,0.0005021,0.0003138,-0.0785441,0.0000000,-0.0002424,0.0000606
2023-04-07 03:06:34.041861,-12532,0.0004707,0.0002510,-0.0785128,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:34.049834,-12524,0.0004393,0.0003138,-0.0785128,0.0000000,-0.0001212,0.0000606
2023-04-07 03:06:34.057848,-12516,0.0004393,0.0003452,-0.0784186,0.0001212,-0.0002424,0.0000000
2023-04-07 03:06:34.065855,-12508,0.0004079,0.0003452,-0.0783559,0.0000606,-0.0002424,-0.0000606
2023-04-07 03:06:34.073999,-12500,0.0003766,0.0002510,-0.0784500,0.0000000,-0.0000606,-0.0001818
2023-04-07 03:06:34.081962,-12492,0.0003766,0.0002510,-0.0784186,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.090014,-12484,0.0004393,0.0001883,-0.0783872,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.097867,-12476,0.0004393,0.0001883,-0.0784186,0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:34.106006,-12468,0.0004393,0.0002510,-0.0784500,0.0000000,-0.0000606,0.0000606
2023-04-07 03:06:34.113857,-12460,0.0004393,0.0001883,-0.0785441,0.0000606,0.0000000,0.0000606
2023-04-07 03:06:34.121770,-12452,0.0003766,0.0002824,-0.0783559,-0.0000606,0.0000606,0.0000000
2023-04-07 03:06:34.129853,-12444,0.0003452,0.0003138,-0.0784814,0.0000000,-0.0000606,0.0000606
2023-04-07 03:06:34.137848,-12436,0.0003766,0.0003766,-0.0784186,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:34.145814,-12428,0.0004079,0.0003138,-0.0784814,0.0001212,0.0000606,-0.0001212
2023-04-07 03:06:34.153903,-12420,0.0004707,0.0002510,-0.0784500,0.0001212,0.0000000,-0.0001818
2023-04-07 03:06:34.161839,-12412,0.0005021,0.0003766,-0.0784814,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.169836,-12404,0.0005021,0.0003138,-0.0784814,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.177855,-12396,0.0005335,0.0003452,-0.0784814,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:34.185790,-12388,0.0004707,0.0003766,-0.0783559,0.0000606,0.0000000,0.0000000
2023-04-07 03:06:34.193718,-12380,0.0004079,0.0003138,-0.0784186,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:34.201833,-12372,0.0004079,0.0002824,-0.0783559,0.0001212,-0.0000606,0.0000606
2023-04-07 03:06:34.209944,-12364,0.0003766,0.0002510,-0.0783872,-0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:34.217944,-12356,0.0004707,0.0002197,-0.0784186,0.0000000,-0.0001212,0.0000000
2023-04-07 03:06:34.225787,-12348,0.0004393,0.0001569,-0.0784186,0.0000000,0.0000606,-0.0001212
2023-04-07 03:06:34.233853,-12340,0.0004707,0.0001883,-0.0785441,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:34.241655,-12332,0.0004707,0.0002197,-0.0784500,-0.0001212,-0.0001818,-0.0000606
2023-04-07 03:06:34.250085,-12324,0.0004393,0.0002510,-0.0785128,-0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:34.258101,-12316,0.0004079,0.0002824,-0.0784186,-0.0001212,0.0001212,0.0000000
2023-04-07 03:06:34.265873,-12308,0.0004393,0.0003766,-0.0783559,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.274004,-12300,0.0003766,0.0004079,-0.0783245,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:34.281870,-12292,0.0004393,0.0004079,-0.0784500,0.0001212,-0.0001212,-0.0001212
2023-04-07 03:06:34.289970,-12284,0.0004393,0.0003138,-0.0784814,0.0001212,-0.0000606,-0.0001818
2023-04-07 03:06:34.298000,-12276,0.0004393,0.0003138,-0.0784500,0.0000606,0.0000606,-0.0001212
2023-04-07 03:06:34.305907,-12268,0.0003766,0.0002824,-0.0784186,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.314011,-12260,0.0003766,0.0002510,-0.0784500,0.0000606,-0.0000606,0.0000606
2023-04-07 03:06:34.321913,-12252,0.0003452,0.0002197,-0.0784186,0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:34.330056,-12244,0.0004079,0.0002510,-0.0784500,0.0001212,0.0000000,0.0000000
2023-04-07 03:06:34.337706,-12236,0.0004707,0.0002197,-0.0783559,0.0000606,0.0001212,-0.0001212
2023-04-07 03:06:34.345881,-12228,0.0003766,0.0003138,-0.0785128,0.0001212,0.0000000,-0.0000606
2023-04-07 03:06:34.353846,-12220,0.0004707,0.0002197,-0.0785128,-0.0001212,0.0001818,-0.0001212
2023-04-07 03:06:34.361988,-12212,0.0004393,0.0002824,-0.0784186,-0.0000606,0.0000606,-0.0001818
2023-04-07 03:06:34.369999,-12204,0.0004079,0.0003138,-0.0784500,0.0000606,0.0001212,-0.0000606
2023-04-07 03:06:34.377894,-12196,0.0005335,0.0003138,-0.0784814,-0.0001212,-0.0001212,-0.0001818
2023-04-07 03:06:34.386063,-12188,0.0005021,0.0002510,-0.0784814,-0.0001212,0.0000000,0.0000606
2023-04-07 03:06:34.393847,-12180,0.0005335,0.0003138,-0.0785441,0.0000606,-0.0001818,0.0000606
2023-04-07 03:06:34.401893,-12172,0.0005335,0.0002824,-0.0785128,-0.0001212,0.0000000,-0.0001212
2023-04-07 03:06:34.409940,-12164,0.0004707,0.0003138,-0.0784500,0.0000606,-0.0001818,0.0000606
2023-04-07 03:06:34.417909,-12156,0.0004393,0.0003138,-0.0784814,0.0000606,0.0000000,-0.0001212
2023-04-07 03:06:34.425851,-12148,0.0004393,0.0002824,-0.0784186,-0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.433918,-12140,0.0004707,0.0002197,-0.0784814,0.0000606,-0.0001818,0.0000606
2023-04-07 03:06:34.441898,-12132,0.0004393,0.0002510,-0.0783872,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.449834,-12124,0.0004707,0.0002824,-0.0784814,0.0001818,-0.0001212,0.0001212
2023-04-07 03:06:34.457892,-12116,0.0004393,0.0002197,-0.0783872,0.0000000,-0.0001212,0.0000000
2023-04-07 03:06:34.465804,-12108,0.0003766,0.0002197,-0.0784500,0.0000606,-0.0000606,0.0000606
2023-04-07 03:06:34.473905,-12100,0.0003138,0.0001883,-0.0783872,0.0000000,-0.0001212,-0.0000606
2023-04-07 03:06:34.481931,-12092,0.0003766,0.0002510,-0.0783872,0.0000000,-0.0001212,-0.0000606
2023-04-07 03:06:34.489917,-12084,0.0003766,0.0003138,-0.0784500,0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:34.497851,-12076,0.0004079,0.0003452,-0.0784814,0.0000606,0.0000606,-0.0001212
2023-04-07 03:06:34.505895,-12068,0.0004393,0.0003138,-0.0784186,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.513995,-12060,0.0004079,0.0003766,-0.0784814,0.0001818,0.0000606,-0.0000606
2023-04-07 03:06:34.521929,-12052,0.0004393,0.0003452,-0.0784500,0.0000000,0.0000606,-0.0001212
2023-04-07 03:06:34.529846,-12044,0.0004393,0.0003452,-0.0785128,0.0000000,0.0000606,-0.0000606
2023-04-07 03:06:34.537837,-12036,0.0004393,0.0003138,-0.0784500,0.0000000,0.0000000,0.0000606
2023-04-07 03:06:34.545687,-12028,0.0004393,0.0003138,-0.0783559,0.0001212,-0.0001818,-0.0000606
2023-04-07 03:06:34.553972,-12020,0.0004079,0.0002510,-0.0783872,0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:34.561857,-12012,0.0004079,0.0002510,-0.0784500,0.0001818,0.0001212,0.0000000
2023-04-07 03:06:34.569749,-12004,0.0004079,0.0001569,-0.0784500,0.0000000,0.0000000,-0.0001212
2023-04-07 03:06:34.577776,-11996,0.0003452,0.0002197,-0.0783872,0.0000000,0.0001818,0.0000000
2023-04-07 03:06:34.585700,-11988,0.0003766,0.0001883,-0.0784500,0.0000000,-0.0000606,-0.0001818
2023-04-07 03:06:34.593917,-11980,0.0004393,0.0002197,-0.0784500,-0.0000606,0.0000606,-0.0000606
2023-04-07 03:06:34.601993,-11972,0.0004707,0.0002197,-0.0785441,0.0000000,0.0000606,0.0000000
2023-04-07 03:06:34.609715,-11964,0.0005335,0.0002824,-0.0784500,0.0000000,0.0000606,0.0000000
2023-04-07 03:06:34.617704,-11956,0.0005021,0.0003452,-0.0785128,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:34.625641,-11948,0.0005021,0.0003766,-0.0784500,-0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.633930,-11940,0.0005021,0.0004079,-0.0784814,0.0000000,0.0000000,0.0001818
2023-04-07 03:06:34.641750,-11932,0.0005021,0.0003452,-0.0783872,0.0000000,-0.0000606,0.0000606
2023-04-07 03:06:34.649840,-11924,0.0005021,0.0004707,-0.0784500,0.0000000,-0.0001818,0.0000000
2023-04-07 03:06:34.657784,-11916,0.0005021,0.0002824,-0.0785128,0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:34.665832,-11908,0.0004707,0.0003138,-0.0784186,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:34.673859,-11900,0.0004707,0.0003138,-0.0784814,-0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:34.682077,-11892,0.0004707,0.0003452,-0.0783872,0.0001212,-0.0001818,0.0000606
2023-04-07 03:06:34.689923,-11884,0.0004079,0.0002197,-0.0784186,0.0000606,-0.0001212,0.0001212
2023-04-07 03:06:34.697917,-11876,0.0003138,0.0002197,-0.0783245,0.0001212,-0.0000606,0.0000606
2023-04-07 03:06:34.705909,-11868,0.0004079,0.0002197,-0.0783872,0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:34.714001,-11860,0.0004079,0.0001883,-0.0783559,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:34.721825,-11852,0.0004393,0.0002197,-0.0784814,0.0000000,-0.0000606,-0.0001212
2023-04-07 03:06:34.729964,-11844,0.0004707,0.0002197,-0.0783872,-0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:34.738108,-11836,0.0005021,0.0002510,-0.0785128,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:34.745680,-11828,0.0004707,0.0002197,-0.0784500,-0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.754067,-11820,0.0004393,0.0003138,-0.0784814,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.762010,-11812,0.0005021,0.0003138,-0.0784186,-0.0001212,-0.0001212,0.0000000
2023-04-07 03:06:34.769947,-11804,0.0005335,0.0003452,-0.0785128,-0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:34.778096,-11796,0.0004393,0.0003766,-0.0784814,0.0000606,-0.0001818,0.0000000
2023-04-07 03:06:34.785887,-11788,0.0005021,0.0003452,-0.0784186,0.0000606,-0.0001212,0.0000606
2023-04-07 03:06:34.793906,-11780,0.0004393,0.0003138,-0.0784500,-0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:34.801952,-11772,0.0004393,0.0003766,-0.0784500,-0.0000606,-0.0002424,0.0000000
2023-04-07 03:06:34.809929,-11764,0.0004079,0.0002824,-0.0784500,0.0001212,-0.0002424,0.0000606
2023-04-07 03:06:34.817910,-11756,0.0004079,0.0002824,-0.0784186,0.0000000,-0.0001818,-0.0000606
2023-04-07 03:06:34.825949,-11748,0.0004079,0.0002510,-0.0785755,-0.0000606,-0.0001818,0.0000606
2023-04-07 03:06:34.833993,-11740,0.0003766,0.0002824,-0.0783559,0.0000000,-0.0002424,0.0000606
2023-04-07 03:06:34.841865,-11732,0.0003452,0.0002510,-0.0784500,0.0000606,-0.0001212,-0.0001212
2023-04-07 03:06:34.849977,-11724,0.0003452,0.0003452,-0.0784186,-0.0000606,0.0001212,-0.0001818
2023-04-07 03:06:34.858000,-11716,0.0003766,0.0003138,-0.0784186,0.0000606,0.0000000,0.0000000
2023-04-07 03:06:34.865716,-11708,0.0004079,0.0003138,-0.0784186,0.0000000,0.0000606,-0.0001212
2023-04-07 03:06:34.873840,-11700,0.0004079,0.0003452,-0.0784500,0.0001212,0.0000000,-0.0000606
2023-04-07 03:06:34.881863,-11692,0.0004393,0.0003766,-0.0784500,0.0001212,0.0000000,-0.0000606
2023-04-07 03:06:34.889868,-11684,0.0004707,0.0003138,-0.0784814,0.0000606,0.0001212,0.0000000
2023-04-07 03:06:34.897767,-11676,0.0004707,0.0002197,-0.0784186,0.0000606,0.0000000,0.0000000
2023-04-07 03:06:34.905684,-11668,0.0004079,0.0002824,-0.0785755,0.0000606,0.0000000,0.0000606
2023-04-07 03:06:34.913744,-11660,0.0004079,0.0002510,-0.0784814,0.0001212,0.0000606,-0.0000606
2023-04-07 03:06:34.921900,-11652,0.0004707,0.0002197,-0.0784500,-0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.930116,-11644,0.0004079,0.0002197,-0.0783872,-0.0000606,0.0000606,-0.0001212
2023-04-07 03:06:34.938019,-11636,0.0004707,0.0001883,-0.0784500,-0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:34.945966,-11628,0.0005021,0.0002197,-0.0784814,0.0000606,0.0000000,0.0000606
2023-04-07 03:06:34.953771,-11620,0.0004707,0.0002510,-0.0784814,0.0000000,-0.0001212,-0.0000606
2023-04-07 03:06:34.961924,-11612,0.0004707,0.0002197,-0.0784500,0.0000606,-0.0000606,-0.0000606
2023-04-07 03:06:34.970010,-11604,0.0005021,0.0003138,-0.0784500,-0.0001212,-0.0001212,0.0000606
2023-04-07 03:06:34.977984,-11596,0.0004393,0.0003766,-0.0785441,0.0000000,-0.0001818,-0.0001212
2023-04-07 03:06:34.985953,-11588,0.0005021,0.0003766,-0.0784500,0.0000000,-0.0001212,-0.0000606
2023-04-07 03:06:34.993932,-11580,0.0005021,0.0003452,-0.0785128,-0.0000606,-0.0000606,0.0000000
2023-04-07 03:06:35.001924,-11572,0.0005021,0.0003452,-0.0784814,0.0000606,-0.0002424,-0.0001212
2023-04-07 03:06:35.010051,-11564,0.0005335,0.0003452,-0.0785755,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:35.017848,-11556,0.0004707,0.0003766,-0.0784814,0.0000000,-0.0001818,-0.0000606
2023-04-07 03:06:35.025940,-11548,0.0004079,0.0003138,-0.0784186,0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:35.033999,-11540,0.0003766,0.0003138,-0.0783872,0.0000606,-0.0003031,-0.0000606
2023-04-07 03:06:35.042014,-11532,0.0003138,0.0002824,-0.0783559,0.0001818,-0.0001818,0.0000000
2023-04-07 03:06:35.049875,-11524,0.0003452,0.0002197,-0.0784186,0.0001212,-0.0001212,-0.0000606
2023-04-07 03:06:35.057993,-11516,0.0003452,0.0002197,-0.0785128,0.0000000,-0.0000606,0.0000606
2023-04-07 03:06:35.065854,-11508,0.0003452,0.0001883,-0.0783872,0.0000000,0.0001212,-0.0001212
2023-04-07 03:06:35.073837,-11500,0.0002824,0.0001883,-0.0784186,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:35.081850,-11492,0.0003138,0.0002197,-0.0784500,0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:35.089834,-11484,0.0003452,0.0003138,-0.0783872,-0.0000606,0.0002424,-0.0001212
2023-04-07 03:06:35.097981,-11476,0.0004707,0.0002510,-0.0784500,0.0000000,0.0002424,0.0000000
2023-04-07 03:06:35.105712,-11468,0.0004393,0.0003138,-0.0783245,-0.0000606,0.0001818,-0.0001818
2023-04-07 03:06:35.113999,-11460,0.0004707,0.0003138,-0.0785128,-0.0000606,0.0000606,-0.0000606
2023-04-07 03:06:35.122001,-11452,0.0005021,0.0003452,-0.0785128,0.0000000,0.0001212,0.0000000
2023-04-07 03:06:35.129702,-11444,0.0004707,0.0003766,-0.0785128,0.0000000,0.0000000,0.0000000
2023-04-07 03:06:35.137627,-11436,0.0005021,0.0003452,-0.0784814,-0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:35.145916,-11428,0.0005648,0.0003138,-0.0784814,0.0000000,0.0000606,0.0000606
2023-04-07 03:06:35.153763,-11420,0.0004707,0.0003138,-0.0784500,0.0001212,-0.0000606,0.0000000
2023-04-07 03:06:35.161826,-11412,0.0004707,0.0002824,-0.0785441,0.0001212,0.0000000,0.0000000
2023-04-07 03:06:35.169700,-11404,0.0004079,0.0002510,-0.0784500,0.0001212,-0.0001818,-0.0000606
2023-04-07 03:06:35.177954,-11396,0.0004707,0.0002510,-0.0784814,0.0001212,-0.0001818,0.0000000
2023-04-07 03:06:35.185878,-11388,0.0005335,0.0002510,-0.0784186,0.0000606,-0.0001212,-0.0000606
2023-04-07 03:06:35.193972,-11380,0.0004079,0.0002510,-0.0784500,0.0000606,-0.0000606,-0.0001818
2023-04-07 03:06:35.201995,-11372,0.0004079,0.0002197,-0.0783559,0.0001212,-0.0000606,-0.0000606
2023-04-07 03:06:35.210002,-11364,0.0004393,0.0002510,-0.0784500,-0.0000606,-0.0001212,0.0000000
2023-04-07 03:06:35.217938,-11356,0.0004707,0.0002197,-0.0784814,0.0000000,-0.0001212,-0.0001212
2023-04-07 03:06:35.225937,-11348,0.0004079,0.0002197,-0.0785128,0.0000606,-0.0002424,0.0000000
2023-04-07 03:06:35.233884,-11340,0.0003766,0.0002824,-0.0784814,0.0000000,-0.0001212,0.0000000
2023-04-07 03:06:35.241789,-11332,0.0003766,0.0003452,-0.0784186,0.0000606,0.0000000,0.0000606
2023-04-07 03:06:35.249742,-11324,0.0003452,0.0003766,-0.0783872,0.0000606,-0.0001212,0.0000606
2023-04-07 03:06:35.257928,-11316,0.0003138,0.0004079,-0.0783245,0.0000000,0.0000606,-0.0000606
2023-04-07 03:06:35.265852,-11308,0.0003766,0.0003452,-0.0784814,0.0000606,0.0001212,-0.0001818
2023-04-07 03:06:35.273900,-11300,0.0003452,0.0003452,-0.0783872,-0.0001212,0.0000606,0.0000606
2023-04-07 03:06:35.281898,-11292,0.0004079,0.0003452,-0.0784186,0.0000000,0.0000606,0.0000000
2023-04-07 03:06:35.289708,-11284,0.0004393,0.0003138,-0.0783872,0.0000606,0.0001818,0.0000000
2023-04-07 03:06:35.297741,-11276,0.0003766,0.0003138,-0.0785128,0.0002424,0.0001818,-0.0000606
2023-04-07 03:06:35.305893,-11268,0.0004393,0.0002510,-0.0783245,-0.0000606,0.0000000,-0.0000606
2023-04-07 03:06:35.313949,-11260,0.0004393,0.0002197,-0.0784186,0.0001212,0.0002424,-0.0000606
2023-04-07 03:06:35.321893,-11252,0.0004079,0.0002824,-0.0784186,-0.0000606,0.0001818,-0.0001212
2023-04-07 03:06:35.329992,-11244,0.0004707,0.0002510,-0.0785128,0.0000000,0.0000000,-0.0000606
2023-04-07 03:06:35.337802,-11236,0.0005335,0.0002197,-0.0785441,0.0000000,0.0003031,-0.0001212
2023-04-07 03:06:35.345830,-11228,0.0005335,0.0002824,-0.0784814,0.0001212,0.0001818,-0.0001212
