system_time,count,delta_v_x,delta_v_y, delta_v_z, delta_th_x, delta_th_y, delta_th_z
2023-01-30 17:46:10.555200,-1449,-0.0065270,-0.0002824,-0.0791090,-0.0352144,-0.0126069,-0.0050912
2023-01-30 17:46:10.563180,-1441,-0.0068095,-0.0003138,-0.0792659,-0.0427907,-0.0083642,0.0064853
2023-01-30 17:46:10.571155,-1433,-0.0067781,-0.0005962,-0.0792973,-0.0623677,-0.0023638,0.0189103
2023-01-30 17:46:10.579182,-1425,-0.0065584,-0.0012552,-0.0787638,-0.0741260,0.0015759,0.0271533
2023-01-30 17:46:10.587159,-1417,-0.0070919,-0.0028242,-0.0786383,-0.0780051,0.0049700,0.0249713
2023-01-30 17:46:10.595140,-1409,-0.0072488,-0.0034518,-0.0790148,-0.0605494,0.0014546,0.0127281
2023-01-30 17:46:10.603087,-1401,-0.0069036,-0.0026673,-0.0798935,-0.0295171,-0.0113947,0.0002424
2023-01-30 17:46:10.611156,-1393,-0.0067467,-0.0013180,-0.0803328,-0.0031517,-0.0259411,-0.0068489
2023-01-30 17:46:10.619234,-1385,-0.0070605,-0.0010983,-0.0797052,-0.0030911,-0.0277594,-0.0101825
2023-01-30 17:46:10.627245,-1377,-0.0071546,-0.0009414,-0.0784814,-0.0117583,-0.0053337,-0.0098188
2023-01-30 17:46:10.635547,-1369,-0.0068095,-0.0010983,-0.0791717,-0.0161829,0.0173951,-0.0015759
2023-01-30 17:46:10.643661,-1361,-0.0065270,-0.0013180,-0.0792973,-0.0286079,0.0244864,0.0084248
2023-01-30 17:46:10.651699,-1353,-0.0063388,-0.0010355,-0.0787010,-0.0275775,0.0170920,0.0113947
2023-01-30 17:46:10.659644,-1345,-0.0065898,-0.0019769,-0.0787010,-0.0157586,0.0072126,0.0087884
2023-01-30 17:46:10.667270,-1337,-0.0071860,-0.0025732,-0.0790148,-0.0133342,0.0032729,0.0019395
2023-01-30 17:46:10.675161,-1329,-0.0069036,-0.0026987,-0.0796738,-0.0142434,0.0013334,-0.0047276
2023-01-30 17:46:10.683183,-1321,-0.0068722,-0.0025732,-0.0797680,-0.0135160,0.0003637,-0.0050306
2023-01-30 17:46:10.691207,-1313,-0.0072488,-0.0018828,-0.0792659,-0.0181830,0.0036972,-0.0003031
2023-01-30 17:46:10.699203,-1305,-0.0069036,-0.0005335,-0.0780734,-0.0119402,0.0075763,0.0072126
2023-01-30 17:46:10.707119,-1297,-0.0065584,-0.0002824,-0.0780107,0.0063034,0.0097582,0.0130312
2023-01-30 17:46:10.715070,-1289,-0.0067467,-0.0008473,-0.0784814,0.0120614,0.0089703,0.0154556
2023-01-30 17:46:10.723059,-1281,-0.0064329,-0.0016004,-0.0792659,0.0126675,0.0054549,0.0160010
2023-01-30 17:46:10.731059,-1273,-0.0064957,-0.0029811,-0.0792659,0.0147282,0.0037578,0.0129705
2023-01-30 17:46:10.739145,-1265,-0.0066526,-0.0035459,-0.0781676,0.0136373,0.0091521,0.0060610
2023-01-30 17:46:10.747058,-1257,-0.0063388,-0.0028556,-0.0772576,0.0218196,0.0138797,0.0000606
2023-01-30 17:46:10.755091,-1249,-0.0060877,-0.0017887,-0.0771948,0.0324870,0.0093945,-0.0035154
2023-01-30 17:46:10.763140,-1241,-0.0063388,-0.0018828,-0.0775086,0.0311535,-0.0031517,-0.0070308
2023-01-30 17:46:10.771190,-1233,-0.0068722,-0.0020397,-0.0776027,0.0219408,-0.0073944,-0.0083642
2023-01-30 17:46:10.779142,-1225,-0.0066526,-0.0013493,-0.0784500,0.0157586,-0.0046670,-0.0077581
2023-01-30 17:46:10.787167,-1217,-0.0063701,-0.0011924,-0.0789835,0.0150313,-0.0049700,-0.0038790
2023-01-30 17:46:10.795138,-1209,-0.0065898,-0.0017887,-0.0785755,0.0085460,-0.0008485,0.0012728
2023-01-30 17:46:10.803089,-1201,-0.0066526,-0.0017887,-0.0775400,-0.0018183,0.0099400,0.0021214
2023-01-30 17:46:10.811416,-1193,-0.0061505,-0.0017887,-0.0771320,-0.0135766,0.0169102,-0.0002424
2023-01-30 17:46:10.819137,-1185,-0.0055543,-0.0023535,-0.0766927,-0.0093339,0.0130918,-0.0005455
2023-01-30 17:46:10.827141,-1177,-0.0055856,-0.0023849,-0.0757513,0.0056367,0.0062428,-0.0019395
2023-01-30 17:46:10.835073,-1169,-0.0055543,-0.0018828,-0.0760024,0.0226681,-0.0023638,-0.0054549
2023-01-30 17:46:10.843534,-1161,-0.0056798,-0.0020397,-0.0767241,0.0323051,-0.0104249,-0.0083036
2023-01-30 17:46:10.851487,-1153,-0.0059308,-0.0024163,-0.0774772,0.0346689,-0.0113341,-0.0096370
2023-01-30 17:46:10.859146,-1145,-0.0059622,-0.0026987,-0.0777283,0.0468515,-0.0070914,-0.0081823
2023-01-30 17:46:10.867193,-1137,-0.0060563,-0.0019769,-0.0771634,0.0759443,0.0006667,-0.0063640
2023-01-30 17:46:10.875127,-1129,-0.0069036,-0.0019142,-0.0775086,0.0963093,0.0101219,-0.0030305
2023-01-30 17:46:10.883111,-1121,-0.0069664,-0.0019456,-0.0788266,0.0774596,0.0151525,-0.0009091
2023-01-30 17:46:10.891166,-1113,-0.0073743,-0.0025104,-0.0781990,0.0475182,0.0160617,0.0043639
2023-01-30 17:46:10.899065,-1105,-0.0070605,-0.0015062,-0.0762220,0.0247289,0.0162435,0.0102431
2023-01-30 17:46:10.907038,-1097,-0.0068722,-0.0007845,-0.0753434,0.0098794,0.0140615,0.0104249
2023-01-30 17:46:10.915200,-1089,-0.0067153,-0.0010355,-0.0758455,-0.0111522,0.0054549,0.0098188
2023-01-30 17:46:10.923186,-1081,-0.0064957,-0.0016004,-0.0772576,-0.0268502,-0.0098794,0.0058186
2023-01-30 17:46:10.931274,-1073,-0.0067781,-0.0027928,-0.0784186,-0.0280018,-0.0238197,0.0013940
2023-01-30 17:46:10.939600,-1065,-0.0071233,-0.0027928,-0.0783559,-0.0229712,-0.0276988,-0.0008485
2023-01-30 17:46:10.947623,-1057,-0.0075940,-0.0021338,-0.0781990,-0.0168496,-0.0199407,-0.0056973
2023-01-30 17:46:10.955367,-1049,-0.0074057,-0.0017573,-0.0788893,-0.0035760,-0.0098188,-0.0094552
2023-01-30 17:46:10.963418,-1041,-0.0074684,-0.0012866,-0.0798935,0.0052125,-0.0040003,-0.0061216
2023-01-30 17:46:10.971225,-1033,-0.0072174,-0.0015376,-0.0803014,-0.0035760,-0.0029093,0.0004849
2023-01-30 17:46:10.979658,-1025,-0.0074684,-0.0020711,-0.0790148,-0.0148495,0.0020607,0.0061822
2023-01-30 17:46:10.987619,-1017,-0.0069977,-0.0021338,-0.0776027,-0.0100613,0.0190315,0.0073338
2023-01-30 17:46:10.995298,-1009,-0.0069664,-0.0027301,-0.0775086,-0.0023638,0.0310323,0.0054549
2023-01-30 17:46:11.003199,-1001,-0.0069036,-0.0030125,-0.0773203,-0.0047276,0.0280018,0.0018789
2023-01-30 17:46:11.011225,-993,-0.0064957,-0.0025104,-0.0770379,0.0002424,0.0144252,-0.0045458
2023-01-30 17:46:11.019290,-985,-0.0063388,-0.0030752,-0.0770065,0.0044245,0.0025456,-0.0091521
2023-01-30 17:46:11.027548,-977,-0.0062760,-0.0027928,-0.0763475,0.0013940,-0.0069095,-0.0087278
2023-01-30 17:46:11.035326,-969,-0.0061505,-0.0016318,-0.0759082,-0.0018789,-0.0140009,-0.0093945
2023-01-30 17:46:11.043198,-961,-0.0061191,-0.0009100,-0.0769124,0.0000606,-0.0220014,-0.0075156
2023-01-30 17:46:11.051129,-953,-0.0063074,-0.0008473,-0.0785441,0.0048488,-0.0300019,-0.0012122
2023-01-30 17:46:11.059069,-945,-0.0066839,-0.0008786,-0.0797680,0.0032123,-0.0310323,0.0075156
2023-01-30 17:46:11.067049,-937,-0.0071546,-0.0014749,-0.0804897,-0.0038184,-0.0253956,0.0165465
2023-01-30 17:46:11.075106,-929,-0.0074371,-0.0020083,-0.0799249,-0.0222439,-0.0178193,0.0227288
2023-01-30 17:46:11.083180,-921,-0.0070919,-0.0021652,-0.0786697,-0.0339416,-0.0091521,0.0219408
2023-01-30 17:46:11.091155,-913,-0.0066839,-0.0023221,-0.0779479,-0.0247289,-0.0055761,0.0180012
2023-01-30 17:46:11.099397,-905,-0.0066212,-0.0026987,-0.0778224,-0.0134554,-0.0062428,0.0136373
2023-01-30 17:46:11.107157,-897,-0.0064015,-0.0028242,-0.0780734,-0.0100006,-0.0136373,0.0090309
2023-01-30 17:46:11.115247,-889,-0.0061505,-0.0026359,-0.0783559,0.0003637,-0.0247289,0.0064853
2023-01-30 17:46:11.123105,-881,-0.0067467,-0.0031066,-0.0787638,0.0070914,-0.0264866,0.0051519
2023-01-30 17:46:11.131078,-873,-0.0070605,-0.0024476,-0.0788579,0.0053337,-0.0217590,0.0070914
2023-01-30 17:46:11.139098,-865,-0.0069664,-0.0021338,-0.0793600,0.0067883,-0.0220014,0.0071520
2023-01-30 17:46:11.147130,-857,-0.0074371,-0.0026359,-0.0791090,0.0021820,-0.0193346,0.0036366
2023-01-30 17:46:11.155097,-849,-0.0074998,-0.0025418,-0.0792659,-0.0028487,-0.0104855,-0.0012728
2023-01-30 17:46:11.163144,-841,-0.0072174,-0.0025418,-0.0798935,-0.0021214,-0.0043639,-0.0049700
2023-01-30 17:46:11.171119,-833,-0.0074371,-0.0023221,-0.0797366,-0.0070914,-0.0029093,-0.0060610
2023-01-30 17:46:11.179116,-825,-0.0072802,-0.0020083,-0.0791404,-0.0089703,0.0018789,-0.0069701
2023-01-30 17:46:11.187291,-817,-0.0071860,-0.0018200,-0.0792031,-0.0120614,0.0076369,-0.0016365
2023-01-30 17:46:11.195093,-809,-0.0070605,-0.0008473,-0.0788579,-0.0206074,0.0105461,0.0063640
2023-01-30 17:46:11.203076,-801,-0.0066526,-0.0003766,-0.0781048,-0.0290928,0.0112128,0.0124857
2023-01-30 17:46:11.211060,-793,-0.0066839,-0.0011297,-0.0773831,-0.0317596,0.0126675,0.0159404
2023-01-30 17:46:11.219203,-785,-0.0068095,-0.0018828,-0.0774145,-0.0326688,0.0135766,0.0158192
2023-01-30 17:46:11.227212,-777,-0.0069977,-0.0023849,-0.0777596,-0.0294565,0.0097582,0.0104855
2023-01-30 17:46:11.235130,-769,-0.0071860,-0.0027928,-0.0787952,-0.0231530,0.0015759,0.0039397
2023-01-30 17:46:11.243098,-761,-0.0072802,-0.0027614,-0.0790776,-0.0193346,-0.0053337,0.0004243
2023-01-30 17:46:11.251120,-753,-0.0073429,-0.0025732,-0.0788579,-0.0149707,-0.0078793,-0.0000606
2023-01-30 17:46:11.259150,-745,-0.0071860,-0.0023849,-0.0787952,-0.0141827,-0.0116977,0.0021820
2023-01-30 17:46:11.267189,-737,-0.0069350,-0.0020083,-0.0781048,-0.0176375,-0.0153343,0.0055761
2023-01-30 17:46:11.275107,-729,-0.0068408,-0.0016318,-0.0773831,-0.0201831,-0.0115159,0.0064853
2023-01-30 17:46:11.283085,-721,-0.0070919,-0.0025104,-0.0767555,-0.0251532,-0.0016971,0.0067277
2023-01-30 17:46:11.291414,-713,-0.0068408,-0.0028242,-0.0769751,-0.0252744,-0.0006667,0.0092127
2023-01-30 17:46:11.299154,-705,-0.0068408,-0.0026359,-0.0773517,-0.0189709,-0.0076369,0.0072732
2023-01-30 17:46:11.307098,-697,-0.0068408,-0.0028242,-0.0779479,-0.0093945,-0.0138191,0.0031517
2023-01-30 17:46:11.315096,-689,-0.0073115,-0.0025104,-0.0785128,-0.0039397,-0.0158192,0.0008485
2023-01-30 17:46:11.323124,-681,-0.0074684,-0.0023849,-0.0791090,-0.0028487,-0.0135160,-0.0029699
2023-01-30 17:46:11.331128,-673,-0.0075312,-0.0028556,-0.0797993,-0.0026668,-0.0107280,-0.0047882
2023-01-30 17:46:11.339122,-665,-0.0076881,-0.0029811,-0.0800190,0.0026062,-0.0028487,-0.0034548
2023-01-30 17:46:11.347091,-657,-0.0076881,-0.0022594,-0.0794542,0.0133342,0.0093339,-0.0033942
2023-01-30 17:46:11.355085,-649,-0.0072802,-0.0017887,-0.0788893,0.0200619,0.0184254,-0.0043033
2023-01-30 17:46:11.363063,-641,-0.0071233,-0.0016318,-0.0778852,0.0264866,0.0212135,-0.0041821
2023-01-30 17:46:11.371044,-633,-0.0067467,-0.0015376,-0.0778224,0.0297595,0.0175163,-0.0032123
2023-01-30 17:46:11.379076,-625,-0.0068095,-0.0019456,-0.0776969,0.0181224,0.0092733,-0.0016971
2023-01-30 17:46:11.387076,-617,-0.0067467,-0.0018200,-0.0767869,-0.0020607,0.0011516,-0.0016365
2023-01-30 17:46:11.395170,-609,-0.0062760,-0.0009100,-0.0765672,-0.0156374,-0.0066671,-0.0014546
2023-01-30 17:46:11.403185,-601,-0.0062760,-0.0005648,-0.0772889,-0.0213347,-0.0120008,-0.0016971
2023-01-30 17:46:11.411184,-593,-0.0064957,-0.0010983,-0.0777596,-0.0231530,-0.0137585,-0.0002424
2023-01-30 17:46:11.419246,-585,-0.0065584,-0.0016318,-0.0779793,-0.0225469,-0.0134554,0.0036366
2023-01-30 17:46:11.427619,-577,-0.0067781,-0.0017573,-0.0776341,-0.0175163,-0.0088491,0.0037578
2023-01-30 17:46:11.435481,-569,-0.0070919,-0.0018200,-0.0778852,-0.0138797,-0.0027275,-0.0000606
2023-01-30 17:46:11.443535,-561,-0.0070291,-0.0015690,-0.0780734,-0.0056367,-0.0003031,-0.0030911
2023-01-30 17:46:11.451125,-553,-0.0070291,-0.0012238,-0.0782931,0.0028487,0.0003031,-0.0021820
2023-01-30 17:46:11.459060,-545,-0.0076881,-0.0016631,-0.0783872,-0.0019395,0.0030911,-0.0020001
2023-01-30 17:46:11.467044,-537,-0.0074684,-0.0017887,-0.0786383,-0.0004243,0.0043033,-0.0016971
2023-01-30 17:46:11.475096,-529,-0.0073743,-0.0014749,-0.0786697,0.0064853,0.0055155,0.0003031
2023-01-30 17:46:11.483038,-521,-0.0074684,-0.0012238,-0.0785441,0.0116371,0.0099400,-0.0011516
2023-01-30 17:46:11.491080,-513,-0.0073429,-0.0014121,-0.0788579,0.0143040,0.0111522,-0.0029093
2023-01-30 17:46:11.499056,-505,-0.0072802,-0.0011924,-0.0784500,0.0170314,0.0094552,-0.0034548
2023-01-30 17:46:11.507088,-497,-0.0068095,-0.0007217,-0.0781676,0.0235773,0.0072126,-0.0024850
2023-01-30 17:46:11.515091,-489,-0.0069350,-0.0006904,-0.0781048,0.0176981,0.0055761,0.0005455
2023-01-30 17:46:11.522978,-481,-0.0068095,-0.0007845,-0.0781990,0.0036366,0.0051519,0.0045458
2023-01-30 17:46:11.530987,-473,-0.0065270,-0.0010669,-0.0779479,-0.0042427,0.0050912,0.0091521
2023-01-30 17:46:11.539031,-465,-0.0066526,-0.0010669,-0.0777596,0.0003637,0.0074550,0.0129099
2023-01-30 17:46:11.547086,-457,-0.0068722,-0.0015062,-0.0779793,0.0049094,0.0113341,0.0135766
2023-01-30 17:46:11.555040,-449,-0.0069350,-0.0022280,-0.0774772,0.0000606,0.0141827,0.0115765
2023-01-30 17:46:11.563024,-441,-0.0065898,-0.0019456,-0.0763162,0.0053943,0.0119402,0.0098794
2023-01-30 17:46:11.570988,-433,-0.0062446,-0.0008786,-0.0764103,0.0226075,-0.0052125,0.0093339
2023-01-30 17:46:11.579020,-425,-0.0064329,-0.0005648,-0.0767555,0.0296989,-0.0183042,0.0044851
2023-01-30 17:46:11.587061,-417,-0.0067467,-0.0010669,-0.0770379,0.0252138,-0.0189103,0.0034548
2023-01-30 17:46:11.595116,-409,-0.0070919,-0.0010983,-0.0775400,0.0251532,-0.0141827,0.0044851
2023-01-30 17:46:11.603098,-401,-0.0066526,-0.0010042,-0.0771634,0.0458818,-0.0089703,0.0056367
2023-01-30 17:46:11.611122,-393,-0.0075312,-0.0021652,-0.0782931,0.0661861,-0.0018183,0.0135160
2023-01-30 17:46:11.619036,-385,-0.0069664,-0.0026045,-0.0795169,0.0515791,0.0043033,0.0194558
2023-01-30 17:46:11.627075,-377,-0.0073743,-0.0028242,-0.0782617,0.0540641,0.0059398,0.0216984
2023-01-30 17:46:11.635116,-369,-0.0072802,-0.0028556,-0.0770693,0.0630344,0.0046064,0.0216378
2023-01-30 17:46:11.643061,-361,-0.0072174,-0.0027928,-0.0766927,0.0530944,0.0024850,0.0146676
2023-01-30 17:46:11.651167,-353,-0.0070291,-0.0031694,-0.0771007,0.0375176,-0.0078793,0.0038184
2023-01-30 17:46:11.659219,-345,-0.0072488,-0.0032008,-0.0768810,0.0324870,-0.0211529,-0.0052125
2023-01-30 17:46:11.667172,-337,-0.0068408,-0.0022907,-0.0775086,0.0386692,-0.0293352,-0.0107280
2023-01-30 17:46:11.675234,-329,-0.0068722,-0.0020711,-0.0782931,0.0321233,-0.0286685,-0.0126675
2023-01-30 17:46:11.683287,-321,-0.0069350,-0.0014749,-0.0785128,0.0174557,-0.0217590,-0.0043639
2023-01-30 17:46:11.691223,-313,-0.0071860,-0.0012866,-0.0791090,0.0041215,-0.0108492,0.0067883
2023-01-30 17:46:11.699023,-305,-0.0071860,-0.0025104,-0.0797993,-0.0123644,0.0029699,0.0163041
2023-01-30 17:46:11.707614,-297,-0.0074998,-0.0039853,-0.0788266,-0.0379419,0.0188497,0.0237591
2023-01-30 17:46:11.715229,-289,-0.0073429,-0.0034832,-0.0771634,-0.0497608,0.0321839,0.0244864
2023-01-30 17:46:11.723039,-281,-0.0066212,-0.0025418,-0.0768182,-0.0296989,0.0274563,0.0216984
2023-01-30 17:46:11.731084,-273,-0.0067781,-0.0019456,-0.0765986,-0.0030305,0.0100006,0.0154556
2023-01-30 17:46:11.739085,-265,-0.0071860,-0.0013493,-0.0762848,0.0103037,-0.0029699,0.0069701
2023-01-30 17:46:11.747035,-257,-0.0073115,-0.0010042,-0.0770693,0.0205468,-0.0141827,0.0055155
2023-01-30 17:46:11.755024,-249,-0.0078764,-0.0006904,-0.0776969,0.0231530,-0.0208498,0.0095764
2023-01-30 17:46:11.763090,-241,-0.0080333,-0.0001883,-0.0781362,0.0273957,-0.0189103,0.0158798
2023-01-30 17:46:11.771083,-233,-0.0081588,-0.0006590,-0.0795169,0.0332749,-0.0133342,0.0254562
2023-01-30 17:46:11.779120,-225,-0.0083785,-0.0015690,-0.0802700,0.0325476,-0.0092127,0.0353356
2023-01-30 17:46:11.787104,-217,-0.0089119,-0.0030752,-0.0799249,0.0270321,-0.0052731,0.0349114
2023-01-30 17:46:11.795114,-209,-0.0087864,-0.0033263,-0.0798307,0.0157586,0.0012728,0.0349114
2023-01-30 17:46:11.803054,-201,-0.0080647,-0.0026987,-0.0815252,0.0259411,0.0007879,0.0243652
2023-01-30 17:46:11.811094,-193,-0.0082216,-0.0041108,-0.0822470,0.0207892,-0.0007273,0.0164253
2023-01-30 17:46:11.819041,-185,-0.0081274,-0.0044246,-0.0807094,0.0033942,0.0028487,0.0136979
2023-01-30 17:46:11.827002,-177,-0.0075940,-0.0036401,-0.0786069,-0.0073338,0.0225469,0.0069701
2023-01-30 17:46:11.835075,-169,-0.0069977,-0.0030752,-0.0777596,-0.0062428,0.0424876,0.0038790
2023-01-30 17:46:11.843515,-161,-0.0064015,-0.0031066,-0.0776969,-0.0104855,0.0512155,0.0040003
2023-01-30 17:46:11.851395,-153,-0.0063074,-0.0032321,-0.0761279,-0.0160617,0.0490335,0.0067883
2023-01-30 17:46:11.859089,-145,-0.0059308,-0.0028870,-0.0752179,-0.0119402,0.0361842,0.0060004
2023-01-30 17:46:11.867032,-137,-0.0058994,-0.0029811,-0.0757827,-0.0146070,0.0198801,0.0024850
2023-01-30 17:46:11.875065,-129,-0.0056798,-0.0027614,-0.0761906,-0.0133948,0.0041215,0.0058186
2023-01-30 17:46:11.883093,-121,-0.0058367,-0.0028556,-0.0767555,-0.0132130,-0.0093945,0.0095158
2023-01-30 17:46:11.891107,-113,-0.0063701,-0.0037028,-0.0776969,-0.0177587,-0.0135160,0.0096976
2023-01-30 17:46:11.899154,-105,-0.0062132,-0.0034204,-0.0785128,-0.0166677,-0.0103643,0.0116371
2023-01-30 17:46:11.907086,-97,-0.0062446,-0.0029183,-0.0785441,-0.0086066,0.0009091,0.0122432
2023-01-30 17:46:11.915072,-89,-0.0063701,-0.0027928,-0.0780107,-0.0046670,0.0129099,0.0130312
2023-01-30 17:46:11.922996,-81,-0.0067467,-0.0025418,-0.0771634,-0.0013940,0.0227894,0.0126069
2023-01-30 17:46:11.931024,-73,-0.0073115,-0.0021338,-0.0774145,-0.0069095,0.0339416,0.0053337
2023-01-30 17:46:11.939293,-65,-0.0068722,-0.0027928,-0.0788266,-0.0103643,0.0361236,-0.0001818
2023-01-30 17:46:11.947100,-57,-0.0068408,-0.0032949,-0.0791404,-0.0088491,0.0282443,0.0019395
2023-01-30 17:46:11.955126,-49,-0.0071233,-0.0027928,-0.0779479,-0.0006061,0.0245470,-0.0004243
2023-01-30 17:46:11.963568,-41,-0.0068722,-0.0022594,-0.0777596,0.0096370,0.0268502,-0.0034548
2023-01-30 17:46:11.971082,-33,-0.0068722,-0.0017573,-0.0783559,0.0137585,0.0300626,-0.0027881
2023-01-30 17:46:11.979047,-25,-0.0067153,-0.0014749,-0.0787010,0.0066671,0.0328506,0.0007879
2023-01-30 17:46:11.987223,-17,-0.0064015,-0.0008786,-0.0781048,0.0053943,0.0341840,0.0097582
2023-01-30 17:46:11.995128,-9,-0.0060563,-0.0006904,-0.0769438,0.0282443,0.0363660,0.0221226
2023-01-30 17:46:12.003039,-1,-0.0074684,-0.0020711,-0.0772262,0.0399420,0.0441847,0.0267896
2023-01-30 17:46:12.011115,7,-0.0074998,-0.0040794,-0.0780421,0.0155768,0.0486698,0.0230318
2023-01-30 17:46:12.019039,15,-0.0066212,-0.0040166,-0.0776027,0.0169102,0.0404875,0.0198801
2023-01-30 17:46:12.027055,23,-0.0068408,-0.0032321,-0.0765044,0.0266684,0.0210317,0.0172739
2023-01-30 17:46:12.035033,31,-0.0062446,-0.0030125,-0.0770065,0.0145464,-0.0009091,0.0050306
2023-01-30 17:46:12.043204,39,-0.0063388,-0.0046442,-0.0768496,-0.0067883,-0.0126675,-0.0102431
2023-01-30 17:46:12.051454,47,-0.0061819,-0.0055229,-0.0768496,-0.0026062,-0.0105461,-0.0164253
2023-01-30 17:46:12.059371,55,-0.0058053,-0.0046442,-0.0770693,0.0144858,-0.0075156,-0.0162435
2023-01-30 17:46:12.067146,63,-0.0063388,-0.0033577,-0.0776027,0.0184861,-0.0033335,-0.0156980
2023-01-30 17:46:12.075197,71,-0.0054915,-0.0021025,-0.0783559,0.0081823,0.0020607,-0.0060004
2023-01-30 17:46:12.083085,79,-0.0057425,-0.0010669,-0.0777283,-0.0029093,0.0113341,0.0060610
2023-01-30 17:46:12.090964,87,-0.0057425,-0.0005648,-0.0776341,-0.0005455,0.0262441,0.0157586
2023-01-30 17:46:12.099136,95,-0.0060563,-0.0017887,-0.0786697,-0.0052731,0.0403057,0.0262441
2023-01-30 17:46:12.107061,103,-0.0061819,-0.0034204,-0.0781676,-0.0322445,0.0540035,0.0358205
2023-01-30 17:46:12.115139,111,-0.0064957,-0.0044873,-0.0756258,-0.0383055,0.0638829,0.0334567
2023-01-30 17:46:12.123135,119,-0.0060877,-0.0052718,-0.0745275,-0.0251532,0.0633375,0.0224257
2023-01-30 17:46:12.131265,127,-0.0050522,-0.0042991,-0.0750610,0.0037578,0.0413966,0.0120008
2023-01-30 17:46:12.139316,135,-0.0045187,-0.0028870,-0.0751865,0.0432755,0.0083036,0.0021214
2023-01-30 17:46:12.147343,143,-0.0046129,-0.0025732,-0.0749668,0.0762474,-0.0122432,-0.0043033
2023-01-30 17:46:12.155420,151,-0.0051149,-0.0023535,-0.0752806,0.0885512,-0.0112735,-0.0069095
2023-01-30 17:46:12.163106,159,-0.0051149,-0.0018514,-0.0767241,0.0848540,0.0021820,-0.0040003
2023-01-30 17:46:12.171112,167,-0.0053346,-0.0031380,-0.0787010,0.0792779,0.0158798,0.0084854
2023-01-30 17:46:12.179137,175,-0.0062446,-0.0046442,-0.0787010,0.0749746,0.0292140,0.0249107
2023-01-30 17:46:12.187111,183,-0.0064957,-0.0049267,-0.0784814,0.0538217,0.0438210,0.0294565
2023-01-30 17:46:12.195043,191,-0.0060563,-0.0042363,-0.0781990,0.0229106,0.0515185,0.0213953
2023-01-30 17:46:12.203584,199,-0.0053660,-0.0041735,-0.0773517,0.0100613,0.0473364,0.0141827
2023-01-30 17:46:12.210992,207,-0.0052405,-0.0037342,-0.0767869,0.0144858,0.0307899,0.0123644
2023-01-30 17:46:12.218986,215,-0.0046756,-0.0034832,-0.0767869,0.0185467,0.0079399,0.0068489
2023-01-30 17:46:12.227103,223,-0.0047384,-0.0042049,-0.0764731,0.0072126,-0.0058792,-0.0027881
2023-01-30 17:46:12.235020,231,-0.0044873,-0.0038911,-0.0754375,0.0073944,-0.0095158,-0.0073338
2023-01-30 17:46:12.243033,239,-0.0044873,-0.0031066,-0.0762534,0.0275169,-0.0080005,-0.0112128
2023-01-30 17:46:12.251015,247,-0.0042991,-0.0035459,-0.0786383,0.0418815,-0.0044245,-0.0093945
2023-01-30 17:46:12.259068,255,-0.0047070,-0.0038597,-0.0794228,0.0485486,-0.0024244,0.0027275
2023-01-30 17:46:12.267021,263,-0.0048953,-0.0032008,-0.0792031,0.0528519,0.0040003,0.0147282
2023-01-30 17:46:12.275031,271,-0.0048639,-0.0036715,-0.0788893,0.0461848,0.0142434,0.0190315
2023-01-30 17:46:12.282995,279,-0.0056798,-0.0040166,-0.0781676,0.0310323,0.0246683,0.0198195
2023-01-30 17:46:12.291027,287,-0.0060250,-0.0033890,-0.0776655,-0.0006061,0.0268502,0.0169708
2023-01-30 17:46:12.299034,295,-0.0057112,-0.0022907,-0.0776027,-0.0317596,0.0118190,0.0139403
2023-01-30 17:46:12.307064,303,-0.0050836,-0.0018828,-0.0772262,-0.0360629,-0.0169708,0.0163647
2023-01-30 17:46:12.315102,311,-0.0049267,-0.0022907,-0.0773203,-0.0271533,-0.0381843,0.0172739
2023-01-30 17:46:12.323133,319,-0.0053032,-0.0031694,-0.0785441,-0.0087884,-0.0515185,0.0195164
2023-01-30 17:46:12.331089,327,-0.0058994,-0.0038597,-0.0799876,0.0107280,-0.0553369,0.0195164
2023-01-30 17:46:12.339105,335,-0.0065584,-0.0045187,-0.0809918,0.0211529,-0.0458212,0.0164253
2023-01-30 17:46:12.347051,343,-0.0067153,-0.0041108,-0.0817449,0.0339416,-0.0356387,0.0167890
2023-01-30 17:46:12.355204,351,-0.0066526,-0.0042991,-0.0818390,0.0492153,-0.0223651,0.0133948
2023-01-30 17:46:12.363177,359,-0.0067781,-0.0049580,-0.0813997,0.0666104,-0.0073338,0.0150313
2023-01-30 17:46:12.371028,367,-0.0069664,-0.0049894,-0.0812114,0.0926727,0.0107280,0.0195770
2023-01-30 17:46:12.379008,375,-0.0073743,-0.0053660,-0.0817135,0.1160681,0.0238803,0.0236985
2023-01-30 17:46:12.387061,383,-0.0074684,-0.0065270,-0.0813056,0.1311600,0.0355175,0.0220620
2023-01-30 17:46:12.394960,391,-0.0077509,-0.0075312,-0.0804269,0.1363119,0.0517609,0.0207892
2023-01-30 17:46:12.403145,399,-0.0069664,-0.0078136,-0.0797366,0.1180077,0.0593978,0.0250319
2023-01-30 17:46:12.411004,407,-0.0068722,-0.0069350,-0.0787324,0.0710349,0.0540035,0.0201225
2023-01-30 17:46:12.419052,415,-0.0062760,-0.0059936,-0.0775714,0.0339416,0.0376388,0.0116371
2023-01-30 17:46:12.427007,423,-0.0055229,-0.0053660,-0.0771948,0.0221226,0.0158192,0.0032123
