time,sat,SVClockBias,SVClockDrift,SVClockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2PflagSVacc,health,TGD,IODC,TransTime,FitIntvl
2024-01-07T06:00:00.000000000,G08,-0.0001608491875231,-1.932676241267e-12,0.0,31.0,72.5,4.725911138883e-09,-0.5174416937749,3.853812813759e-06,0.009156093117781,2.982094883919e-06,5153.572324753,21600.0,1.713633537292e-07,-2.833548126573,0.9556463944853,316.71875,0.2943329352567,-8.488210710904e-09,1.446488823494e-10,1.0,2296.0,0.0,2.0,0.0,5.122274160385e-09,31.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T06:00:00.000000000,G10,-6.833579391241e-05,-1.477928890381e-12,0.0,69.0,-66.0625,3.971236846526e-09,1.514868143539,-3.378838300705e-06,0.009283105959184,1.000240445137e-05,5153.691759109,21600.0,-1.918524503708e-07,-0.7077865513166,0.9821847480972,202.03125,-2.396417147753,-7.77460955798e-09,1.62149611325e-10,1.0,2296.0,0.0,2.0,0.0,2.328306436539e-09,69.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G11,-0.0005305907689035,-1.432454155292e-11,0.0,59.0,-85.0625,4.502330397276e-09,-1.286136210267,-4.339963197708e-06,0.001273410394788,3.80352139473e-06,5153.649461746,21600.0,5.960464477539e-08,-1.706440085062,0.9658739707678,309.84375,-2.491968225805,-8.213199255573e-09,-1.121475285376e-10,1.0,2296.0,0.0,2.0,0.0,-8.381903171539e-09,315.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T06:00:00.000000000,G13,0.0006133988499641,3.751665644813e-12,0.0,95.0,-2.4375,4.587691095749e-09,-0.82335718052,-1.173466444016e-07,0.007756145088933,6.925314664841e-06,5153.65363884,21600.0,2.421438694e-08,0.4793368442007,0.9708751420124,250.3125,0.9500833427391,-8.010690820284e-09,1.910793877949e-10,1.0,2296.0,0.0,2.0,0.0,-1.117587089539e-08,95.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G14,0.0002919440157712,1.034550223267e-11,0.0,214.0,94.40625,4.592691304027e-09,2.239248023108,4.900619387627e-06,0.003816363518126,9.903684258461e-06,5153.689237595,21600.0,-8.009374141693e-08,2.461098296108,0.9468905898624,178.53125,-2.961936429981,-8.009976504816e-09,-1.646497154644e-10,1.0,2296.0,0.0,2.0,0.0,-7.916241884232e-09,470.0,14502.0,4.0
2024-01-07T06:00:00.000000000,G15,0.0001147068105638,3.865352482535e-12,0.0,64.0,0.21875,5.221288916213e-09,-1.495662974012,2.365559339523e-07,0.01543347886764,7.41146504879e-06,5153.587182999,21600.0,2.160668373108e-07,0.1914300311549,0.9344401505202,220.4375,1.284871877465,-8.236057350562e-09,3.410856361573e-10,1.0,2296.0,0.0,2.0,0.0,-1.024454832077e-08,64.0,15546.0,4.0
2024-01-07T06:00:00.000000000,G16,-0.0003891568630934,7.617018127348e-12,0.0,63.0,86.96875,4.251962825604e-09,0.4958355026361,4.734843969345e-06,0.01391137053724,8.942559361458e-06,5153.716779709,21600.0,-1.750886440277e-07,2.521312944907,0.9631716845839,209.75,0.8135157092804,-7.991404302637e-09,-2.067943280995e-10,1.0,2296.0,0.0,2.0,0.0,-1.024454832077e-08,63.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T06:00:00.000000000,G18,-0.0005259704776108,-9.436007530894e-12,0.0,26.0,-68.84375,4.263034715364e-09,-2.553393870875,-3.591179847717e-06,0.003826550906524,4.079192876816e-06,5153.638250351,21600.0,-7.264316082001e-08,-1.73659539098,0.9742397570421,311.78125,-3.019352316075,-8.070336161895e-09,-7.821754378894e-11,1.0,2296.0,0.0,2.0,0.0,-8.381903171539e-09,794.0,15556.0,4.0
2024-01-07T06:00:00.000000000,G19,0.0004231119528413,5.229594535194e-12,0.0,30.0,74.46875,4.409826544119e-09,1.589684088449,3.751367330551e-06,0.00939429900609,2.80886888504e-06,5153.681186676,21600.0,9.685754776001e-08,-2.696677802198,0.9704458326099,328.6875,2.465883302189,-8.193198422458e-09,6.821712723145e-11,1.0,2296.0,0.0,2.0,0.0,-1.536682248116e-08,30.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G20,0.0003927811048925,-1.932676241267e-12,0.0,71.0,-94.53125,4.611977821674e-09,-1.906329298107,-4.759058356285e-06,0.004010010510683,8.609145879745e-06,5153.694580078,21600.0,1.098960638046e-07,-0.8810668147122,0.9518822799349,207.5625,-2.682540668049,-8.026405760589e-09,1.867934949846e-10,1.0,2296.0,0.0,2.0,0.0,-8.381903171539e-09,71.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G21,0.0001391978003085,-1.250555214938e-12,0.0,58.0,-74.40625,4.69590988921e-09,-0.522524358334,-4.103407263756e-06,0.02516722504515,3.919005393982e-06,5153.733016968,21600.0,-1.583248376846e-07,-1.844277777184,0.9616755816709,306.625,-0.6555547421892,-8.621073388025e-09,4.821629411647e-11,1.0,2296.0,0.0,2.0,0.0,-1.024454832077e-08,58.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G22,5.253776907921e-05,-6.593836587854e-12,0.0,56.0,84.28125,4.313393955886e-09,0.06431090573308,4.362314939499e-06,0.01471309131011,9.78447496891e-06,5153.727437973,21600.0,-1.359730958939e-07,2.524610511476,0.9624624867687,193.34375,-1.147969477148,-8.130695818974e-09,-1.146476326769e-10,1.0,2296.0,0.0,2.0,0.0,-1.117587089539e-08,56.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G23,0.0001305327750742,7.389644451905e-12,0.0,70.0,-74.6875,3.961236429969e-09,2.672073677908,-3.820285201073e-06,0.003956618951634,9.516254067421e-06,5153.707714081,21600.0,-9.872019290924e-08,-0.736086397273,0.9773103752771,206.09375,-2.986091910943,-7.667819395456e-09,2.078658013021e-10,1.0,2296.0,0.0,2.0,0.0,-8.381903171539e-09,70.0,20785.0,4.0
2024-01-07T06:00:00.000000000,G24,-0.0004090340808034,-7.389644451905e-12,0.0,71.0,-18.8125,5.247361430809e-09,-2.284985223515,-9.555369615555e-07,0.01504781469703,6.837770342827e-06,5153.615617752,21600.0,1.303851604462e-07,1.293144800626,0.9335116393411,231.03125,0.9583446898288,-8.108194881719e-09,-2.028655930234e-10,1.0,2296.0,0.0,2.0,0.0,2.328306436539e-09,71.0,20778.0,4.0
2024-01-07T06:00:00.000000000,G25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T06:00:00.000000000,G26,0.0002026008442044,-3.410605131648e-12,0.0,10.0,74.09375,4.951634826895e-09,1.297491880716,4.015862941742e-06,0.008736951393075,9.449198842049e-06,5153.570520401,21600.0,-8.754432201385e-08,2.358554557413,0.9320911063873,183.6875,0.5130991999326,-8.209984835965e-09,-3.378712165495e-10,1.0,2296.0,0.0,2.0,0.0,6.984919309616e-09,10.0,18489.0,4.0
2024-01-07T06:00:00.000000000,G28,-9.143399074674e-05,-1.1027623259e-11,0.0,85.0,-6.5625,4.693409785071e-09,1.458847211276,-4.097819328308e-07,0.0007430802797899,7.513910531998e-06,5153.562204361,21600.0,2.421438694e-08,1.353035980682,0.9609701874427,237.0,1.700445431521,-8.006404927474e-09,-3.725155167665e-10,1.0,2296.0,0.0,2.0,0.0,-9.313225746155e-09,853.0,14426.0,4.0
2024-01-07T06:00:00.000000000,G29,-0.0006090099923313,4.547473508865e-13,0.0,31.0,69.21875,4.257677349352e-09,-0.5235391538843,3.442168235779e-06,0.002520599402487,3.306195139885e-06,5153.66652298,21600.0,1.676380634308e-08,-2.726422651338,0.9736741592655,320.5625,2.530172087138,-8.172483273875e-09,1.689356082747e-10,1.0,2296.0,0.0,2.0,0.0,-1.024454832077e-08,31.0,18078.0,4.0
2024-01-07T06:00:00.000000000,G30,-0.0004484397359192,4.547473508865e-12,0.0,74.0,-8.75,5.257361847366e-09,2.8435471892,-5.625188350677e-07,0.006667685694993,7.804483175278e-06,5153.703952789,21600.0,0.0,1.390495797491,0.93497293797,214.71875,-2.548383098499,-8.15676833357e-09,-3.896590880079e-10,1.0,2296.0,0.0,2.0,0.0,3.725290298462e-09,74.0,14418.0,4.0
2024-01-07T06:00:00.000000000,G31,-0.0002271365374327,-2.273736754432e-13,0.0,34.0,-7.59375,4.794842581582e-09,2.088838264635,-5.569308996201e-07,0.01062407100108,8.126720786095e-06,5153.663196564,21600.0,-1.639127731323e-07,1.408690506094,0.9538548318596,224.6875,0.6481857283145,-7.994261564511e-09,-4.264463346301e-10,1.0,2296.0,0.0,2.0,0.0,-1.350417733192e-08,34.0,14428.0,4.0
2024-01-07T06:00:00.000000000,G32,-0.0006031142547727,-3.069544618484e-12,0.0,60.0,0.625,4.830915512736e-09,0.2585956254886,8.754432201385e-08,0.007351208594628,6.962567567825e-06,5153.61280632,21600.0,-2.421438694e-08,0.3296945530329,0.9612200026485,247.1875,-2.20464245895,-8.209270520497e-09,2.114373786441e-10,1.0,2296.0,0.0,2.0,0.0,4.656613e-10,60.0,14460.0,4.0
2024-01-07T07:59:28.000000000,G01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G05,-0.0001570372842252,-1.477928890381e-12,0.0,6.0,-89.28125,4.224461680071e-09,0.8618152150915,-4.485249519348e-06,0.005769597599283,9.691342711449e-06,5153.790159225,28768.0,-6.891787052155e-08,-0.7547447338734,0.9694597731594,200.0625,1.234676589282,-7.897471818544e-09,2.071514858337e-10,1.0,2296.0,0.0,2.0,0.0,-1.117587089539e-08,6.0,27456.0,4.0
2024-01-07T07:59:28.000000000,G06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:28.000000000,G32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G02,-0.0005044885911047,5.570655048359e-12,0.0,6.0,-69.5625,4.583048045204e-09,0.9429790336504,-4.008412361145e-06,0.01629720302299,3.844499588013e-06,5153.89641571,28784.0,-1.080334186554e-07,-1.837984262645,0.9673914747094,312.625,-1.270179244064,-8.443923151864e-09,-1.200049986899e-10,1.0,2296.0,0.0,2.0,0.0,-1.769512891769e-08,6.0,23226.0,4.0
2024-01-07T07:59:44.000000000,G03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G30,-0.0004484066739678,4.547473508865e-12,0.0,6.0,-4.78125,5.234860910112e-09,-2.391812393661,-4.228204488754e-07,0.006667145644315,7.666647434235e-06,5153.704912186,28784.0,7.078051567078e-08,1.39043705109,0.9349701598886,217.0,-2.54837533333,-8.169983169735e-09,-3.575148919303e-10,1.0,2296.0,0.0,2.0,0.0,3.725290298462e-09,6.0,24258.0,4.0
2024-01-07T07:59:44.000000000,G31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T07:59:44.000000000,G32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2024-01-07T08:00:00.000000000,G01,0.00016547460109,9.094947017729e-13,0.0,101.0,-77.0,3.906234138903e-09,-1.679975218214,-3.952533006668e-06,0.01309513580054,4.034489393234e-06,5154.021118164,28800.0,2.458691596985e-07,-1.734358211804,0.990332123628,312.28125,0.9990713109646,-7.80603943859e-09,-5.535944880039e-11,1.0,2296.0,0.0,4.0,63.0,5.122274160385e-09,101.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G02,-0.000504489056766,5.570655048359e-12,0.0,98.0,-69.5625,4.58269088747e-09,0.9453124889281,-4.008412361145e-06,0.01629720372148,3.844499588013e-06,5153.89641571,28800.0,-1.080334186554e-07,-1.837984392845,0.9673914732465,312.625,-1.270179263082,-8.443923151864e-09,-1.203621564241e-10,1.0,2296.0,0.0,2.8,0.0,-1.769512891769e-08,98.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G03,0.0001092711463571,2.614797267597e-11,0.0,7.0,-71.375,3.873375627357e-09,-2.656538190107,-3.654509782791e-06,0.005023845820688,1.000426709652e-05,5153.803695679,28800.0,2.98023223877e-08,-0.7052625041456,0.9824964549781,196.8125,1.080226727985,-7.561386390665e-09,3.142988060926e-10,1.0,2296.0,0.0,2.0,0.0,1.862645149231e-09,7.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G04,0.0002597402781248,9.777068044059e-12,0.0,139.0,-5.75,4.709124725375e-09,0.2944189402106,-4.041939973831e-07,0.002796300919726,6.835907697678e-06,5153.587879181,28800.0,-1.303851604462e-08,0.3739847007068,0.9642250953198,246.75,-3.02166581715,-8.03926343902e-09,2.107230631757e-10,1.0,2296.0,0.0,2.0,0.0,-4.656612873077e-09,907.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G05,-0.0001570368185639,-1.477928890381e-12,0.0,106.0,-89.28125,4.224104522337e-09,0.866483037045,-4.485249519348e-06,0.005769595620222,9.691342711449e-06,5153.79016304,28800.0,-6.891787052155e-08,-0.7547449942728,0.9694597907145,200.0625,1.234675873915,-7.897471818544e-09,2.071514858337e-10,1.0,2296.0,0.0,2.0,0.0,-1.117587089539e-08,106.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G06,0.0004531131125987,-1.284661266254e-11,0.0,68.0,-87.625,4.010524197288e-09,-1.395470883444,-4.587695002556e-06,0.003088116296567,4.319474101067e-06,5153.541379929,28800.0,-4.284083843231e-08,-1.742737982112,0.9894593349986,314.65625,-0.8170819334394,-8.018548290436e-09,-1.067901625246e-10,1.0,2296.0,0.0,2.0,0.0,3.725290298462e-09,68.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G07,-3.123842179775e-05,-9.436007530894e-12,0.0,37.0,-4.1875,4.823058042584e-09,-2.293199710413,-3.967434167862e-07,0.0177675903542,7.418915629387e-06,5153.676897049,28800.0,2.291053533554e-07,1.387713113718,0.9498371409409,227.21875,-2.158590363964,-7.778181135322e-09,-2.517962026082e-10,1.0,2296.0,0.0,2.0,0.0,-1.117587089539e-08,37.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G08,-0.0001608626917005,-1.932676241267e-12,0.0,140.0,77.375,4.665908639538e-09,0.5327665915927,4.131346940994e-06,0.009156343527138,3.069639205933e-06,5153.572832108,28800.0,1.285225152969e-07,-2.833608713325,0.9556476438174,315.21875,0.2943689391336,-8.393921069076e-09,8.500354073867e-11,1.0,2296.0,0.0,2.0,0.0,5.122274160385e-09,140.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G09,5.100294947624e-05,1.205080479849e-11,0.0,51.0,-4.5,4.803414367203e-09,1.007458199832,-3.557652235031e-07,0.002904469496571,7.173046469688e-06,5153.738746643,28800.0,-1.862645149231e-09,0.3155663339073,0.9577305772999,237.6875,2.008944250192,-8.044977962767e-09,2.960837616486e-10,1.0,2296.0,0.0,2.0,0.0,1.396983861923e-09,51.0,21618.0,4.0
2024-01-07T08:00:00.000000000,G10,-6.834650412202e-05,-1.477928890381e-12,0.0,95.0,-78.28125,3.794443768099e-09,2.564837557791,-4.077330231667e-06,0.009282537386753,9.510666131973e-06,5153.695257187,28800.0,-3.539025783539e-08,-0.7078421773136,0.982187483754,209.375,-2.396222415802,-7.494240736636e-09,2.475103097979e-10,1.0,2296.0,0.0,2.0,0.0,2.328306436539e-09,95.0,25344.0,4.0
