time, sat, X, Y, Z, Vx, Vy, Vz, clock, dclock
2024-01-07T00:30:00.000000000,G32,374.420639,15556.190715,21733.775998,nan,nan,nan,-603.060611,1.415892030100869e-308
2024-01-07T00:45:00.000000000,G01,15352.600613,1021.307751,21357.883453,nan,nan,nan,165.444057,0.0
2024-01-07T00:45:00.000000000,G02,18046.748977,7308.129246,18675.637866,nan,nan,nan,-504.640463,nan
2024-01-07T00:45:00.000000000,G03,19210.151929,-5798.378789,17202.093142,nan,nan,nan,108.580142,0.0
2024-01-07T00:45:00.000000000,G04,26062.318299,867.360703,-5394.671263,nan,nan,nan,259.473788,2.5863605280788423e+161
2024-01-07T00:45:00.000000000,G05,-14306.960529,-5720.832885,-21819.437703,nan,nan,nan,-157.00764,7.365008265977662e+271
2024-01-07T00:45:00.000000000,G06,-5603.475289,-25244.40598,5888.574549,nan,nan,nan,453.440541,5.804006079542826e+180
2024-01-07T00:45:00.000000000,G07,9248.513698,-14584.093812,-19565.188857,nan,nan,nan,-30.999453,7.628724599913724e+228
2024-01-07T00:45:00.000000000,G08,25996.97807,5446.580992,-3573.349907,nan,nan,nan,-160.819529,1.964077275632265e-152
2024-01-07T00:45:00.000000000,G09,19864.309585,-8615.575189,-15509.304648,nan,nan,nan,50.680553,2.4320754225892706e-152
2024-01-07T00:45:00.000000000,G10,-8564.701029,22596.472317,10835.053303,nan,nan,nan,-68.316309,3.1107947025313545e+161
2024-01-07T00:45:00.000000000,G11,-11935.287246,-23128.537302,-5402.877008,nan,nan,nan,-530.330694,1.606169155358011e-28
2024-01-07T00:45:00.000000000,G12,-19819.140347,4530.291754,16770.978651,nan,nan,nan,-465.290996,2.161234590514559e-27
2024-01-07T00:45:00.000000000,G13,-20229.79698,-13661.38293,-10932.893318,nan,nan,nan,613.323521,2.6452065127683678e+185
2024-01-07T00:45:00.000000000,G14,11961.931691,-22492.484079,7197.25061,nan,nan,nan,291.73889,8.788696273132515e-106
2024-01-07T00:45:00.000000000,G15,-26222.757038,-3039.795251,-4302.113341,nan,nan,nan,114.626119,5.044961743727847e+223
2024-01-07T00:45:00.000000000,G16,9224.506955,12411.358311,-21887.083228,nan,nan,nan,-389.308017,2.4649155979878325e-154
2024-01-07T00:45:00.000000000,G17,7023.156852,-13881.927426,21973.464707,nan,nan,nan,720.459669,7.484090910885796e+247
2024-01-07T00:45:00.000000000,G18,-8166.9628,15914.507673,-19555.706856,nan,nan,nan,-525.803115,1.2336652128261799e+243
2024-01-07T00:45:00.000000000,G19,-3798.528925,-15744.687162,20929.026848,nan,nan,nan,423.005327,1.0352397416584439e-28
2024-01-07T00:45:00.000000000,G20,-5598.41442,-17898.589871,-18816.580188,nan,nan,nan,392.808923,1.757359832140909e+97
2024-01-07T00:45:00.000000000,G21,18541.2357,12147.949484,15804.150524,nan,nan,nan,139.212016,2.195273106289594e-152
2024-01-07T00:45:00.000000000,G22,6704.261796,-21715.100819,14417.600521,nan,nan,nan,52.654938,3.811872758263855e+180
2024-01-07T00:45:00.000000000,G23,-16551.639667,20581.570995,-1539.179795,nan,nan,nan,130.383896,2.5484303839051915e+161
2024-01-07T00:45:00.000000000,G24,-18455.520354,-8686.121054,16816.693804,nan,nan,nan,-408.900698,7.342923417614254e+223
2024-01-07T00:45:00.000000000,G25,-19450.530773,15559.643462,8480.839458,nan,nan,nan,484.339713,4.672264564146715e+164
2024-01-07T00:45:00.000000000,G26,2353.433137,19809.647045,-17497.569745,nan,nan,nan,202.65893,1.163049390909136e+214
2024-01-07T00:45:00.000000000,G28,4412.850253,24768.160673,8495.981036,nan,nan,nan,-91.233376,1.9480932235638386e+227
2024-01-07T00:45:00.000000000,G29,-21239.884314,5731.916124,-14999.441021,nan,nan,nan,-609.02552,4.825959768210602e+276
2024-01-07T00:45:00.000000000,G30,1628.437329,-22688.218876,-13368.780053,nan,nan,nan,-448.532664,2.548428266350602e+161
2024-01-07T00:45:00.000000000,G31,9716.358348,24472.185007,-709.334409,nan,nan,nan,-227.140114,6.185095345484597e+223
2024-01-07T00:45:00.000000000,G32,-2047.809233,15157.922889,21904.279414,nan,nan,nan,-603.063422,1.415892030100869e-308
2024-01-07T01:00:00.000000000,G01,16252.409204,3303.661359,20486.82197,nan,nan,nan,165.444925,0.0
2024-01-07T01:00:00.000000000,G02,18870.62181,9069.799414,16985.517695,nan,nan,nan,-504.635361,nan
2024-01-07T01:00:00.000000000,G03,18065.942355,-4047.571753,18859.826176,nan,nan,nan,108.603635,0.0
2024-01-07T01:00:00.000000000,G04,26480.292545,1162.353676,-2588.141172,nan,nan,nan,259.48259,6.006496315406164e+247
2024-01-07T01:00:00.000000000,G05,-12951.499234,-7782.405335,-22020.85357,nan,nan,nan,-157.00881,2.0321115714641657e-110
2024-01-07T01:00:00.000000000,G06,-5125.770781,-24553.251068,8645.032744,nan,nan,nan,453.428961,2.658664801800461e-260
2024-01-07T01:00:00.000000000,G07,10325.452552,-12429.794211,-20511.814275,nan,nan,nan,-31.007876,7.219102060479479e+159
2024-01-07T01:00:00.000000000,G08,25430.536598,5633.065263,-6320.203308,nan,nan,nan,-160.820877,1.141771677006745e+243
2024-01-07T01:00:00.000000000,G09,21480.219645,-8283.909138,-13383.752339,nan,nan,nan,50.691443,2.457096588029417e+198
2024-01-07T01:00:00.000000000,G10,-9354.336547,23344.381365,8203.621263,nan,nan,nan,-68.318206,1.6933833441220608e-152
2024-01-07T01:00:00.000000000,G11,-11881.077425,-23640.793725,-2588.306671,nan,nan,nan,-530.343587,1.845844739999548e-258
2024-01-07T01:00:00.000000000,G12,-18600.751706,2853.475475,18432.219667,nan,nan,nan,-465.294212,1.6937577413212955e+190
2024-01-07T01:00:00.000000000,G13,-18879.342453,-13492.299039,-13321.054735,nan,nan,nan,613.326773,7.105832478255295e+159
2024-01-07T01:00:00.000000000,G14,12607.640428,-22838.565279,4465.476021,nan,nan,nan,291.748227,9.76519557896665e+199
2024-01-07T01:00:00.000000000,G15,-25644.398914,-3358.644501,-6994.012662,nan,nan,nan,114.629412,1.237651708340797e-259
2024-01-07T01:00:00.000000000,G16,7588.993875,14184.65844,-21384.761813,nan,nan,nan,-389.30093,2.2794515222743403e+74
2024-01-07T01:00:00.000000000,G17,9365.704375,-13439.719427,21366.809716,nan,nan,nan,720.45909,9.001122863743457e+223
2024-01-07T01:00:00.000000000,G18,-9142.393465,13821.112583,-20697.809093,nan,nan,nan,-525.811604,1.2190609915363203e-152
2024-01-07T01:00:00.000000000,G19,-1385.078334,-15255.212204,21544.106631,nan,nan,nan,423.010055,1.939788412680543e+227
2024-01-07T01:00:00.000000000,G20,-4546.883153,-19689.753565,-17266.868655,nan,nan,nan,392.807047,6.01347001699904e-154
2024-01-07T01:00:00.000000000,G21,19199.194191,13587.238344,13719.672105,nan,nan,nan,139.21141,3.255834741075438e-86
2024-01-07T01:00:00.000000000,G22,7790.185429,-22685.570671,12153.871611,nan,nan,nan,52.649103,2.583056879816623e+161
2024-01-07T01:00:00.000000000,G23,-16537.549713,20173.124719,-4412.028522,nan,nan,nan,130.390451,6.827271776095825e-72
2024-01-07T01:00:00.000000000,G24,-19187.979232,-10429.995881,14986.48265,nan,nan,nan,-408.907253,7.01413727274128e-09
2024-01-07T01:00:00.000000000,G25,-18999.983937,14445.941275,11021.293526,nan,nan,nan,484.340944,1.32510986803914e+160
2024-01-07T01:00:00.000000000,G26,1154.83204,21299.786909,-15732.743652,nan,nan,nan,202.655885,6.377732528895582e-114
2024-01-07T01:00:00.000000000,G28,3722.148716,23855.890321,11046.559672,nan,nan,nan,-91.243357,2.848454422645535e-110
2024-01-07T01:00:00.000000000,G29,-22759.097827,5281.760452,-12772.476778,nan,nan,nan,-609.025278,5.285955946025177e-85
2024-01-07T01:00:00.000000000,G30,2538.401182,-21248.275148,-15439.695465,nan,nan,nan,-448.528582,7.337297379772252e+223
2024-01-07T01:00:00.000000000,G31,9391.455301,24491.437935,2155.16673,nan,nan,nan,-227.140437,5.981473856236146e-154
2024-01-07T01:00:00.000000000,G32,-4488.092062,14887.85201,21704.430272,nan,nan,nan,-603.066196,5.981474116087123e-154
2024-01-07T01:15:00.000000000,G01,17224.714367,5418.993715,19255.094503,nan,nan,nan,165.445755,0.0
2024-01-07T01:15:00.000000000,G02,19682.025246,10613.564756,15015.905222,nan,nan,nan,-504.630441,4.667597354222472e+252
2024-01-07T01:15:00.000000000,G03,16927.034941,-2093.344622,20188.15403,nan,nan,nan,108.627105,3.7738936052634155e+92
2024-01-07T01:15:00.000000000,G04,26595.020558,1407.46641,262.581151,nan,nan,nan,259.491427,6.013469534012111e-154
2024-01-07T01:15:00.000000000,G05,-11708.018024,-9916.374334,-21849.535171,nan,nan,nan,-157.010027,1.0347909552239868e-13
2024-01-07T01:15:00.000000000,G06,-4474.553226,-23617.405415,11252.213998,nan,nan,nan,453.417356,2.1556744825246777e+166
2024-01-07T01:15:00.000000000,G07,11544.204568,-10254.506395,-21087.076859,nan,nan,nan,-31.016516,5.981473829644747e-154
2024-01-07T01:15:00.000000000,G08,24573.082629,5842.900499,-8961.19519,nan,nan,nan,-160.821951,2.93573416456024e+222
2024-01-07T01:15:00.000000000,G09,22858.929747,-8043.076883,-11029.666756,nan,nan,nan,50.702374,2.169377054576747e+233
2024-01-07T01:15:00.000000000,G10,-9936.959571,23875.73869,5429.301602,nan,nan,nan,-68.319264,1.6748083059835979e+243
2024-01-07T01:15:00.000000000,G11,-11722.036287,-23862.498046,270.693932,nan,nan,nan,-530.356478,5.504095481329752e+257
2024-01-07T01:15:00.000000000,G12,-17367.394958,977.415488,19768.331947,nan,nan,nan,-465.29768,5.81241631759239e+180
2024-01-07T01:15:00.000000000,G13,-17271.317598,-13348.293646,-15484.969386,nan,nan,nan,613.330084,4.6676010819634384e+252
2024-01-07T01:15:00.000000000,G14,13057.480028,-22957.166402,1656.035822,nan,nan,nan,291.75749,1.1284096923230844e+290
2024-01-07T01:15:00.000000000,G15,-24791.145395,-3729.670739,-9568.666936,nan,nan,nan,114.632854,6.013469534012111e-154
2024-01-07T01:15:00.000000000,G16,6093.244993,15985.806375,-20522.649618,nan,nan,nan,-389.294111,8.417850745468282e+198
2024-01-07T01:15:00.000000000,G17,11642.608379,-13136.633883,20407.150325,nan,nan,nan,720.458095,4.6676010819634384e+252
2024-01-07T01:15:00.000000000,G18,-10276.722074,11686.482722,-21481.91967,nan,nan,nan,-525.820033,6.276987270185623e-19
2024-01-07T01:15:00.000000000,G19,1102.959273,-14886.949029,21783.189763,nan,nan,nan,423.014603,6.013469534012111e-154
2024-01-07T01:15:00.000000000,G20,-3663.858704,-21354.296285,-15420.679222,nan,nan,nan,392.805411,8.417850745468282e+198
2024-01-07T01:15:00.000000000,G21,19805.974924,14784.54998,11416.026232,nan,nan,nan,139.210259,4.6676010819634384e+252
2024-01-07T01:15:00.000000000,G22,8662.551899,-23505.592382,9688.561954,nan,nan,nan,52.643155,7.268254701308315e+58
2024-01-07T01:15:00.000000000,G23,-16378.096328,19488.302986,-7208.042073,nan,nan,nan,130.397047,6.013469534012111e-154
2024-01-07T01:15:00.000000000,G24,-19883.724947,-11943.719217,12896.190399,nan,nan,nan,-408.913933,9.015858962101258e+198
2024-01-07T01:15:00.000000000,G25,-18457.058662,13072.442616,13366.150568,nan,nan,nan,484.342209,4.6676010819634384e+252
2024-01-07T01:15:00.000000000,G26,128.437201,22658.507646,-13695.512208,nan,nan,nan,202.652821,2.6959455042855568e-09
2024-01-07T01:15:00.000000000,G28,2849.798691,22737.506688,13406.833348,nan,nan,nan,-91.253288,6.013469534012111e-154
2024-01-07T01:15:00.000000000,G29,-24038.533582,4947.941173,-10327.350243,nan,nan,nan,-609.024768,9.015858962101258e+198
2024-01-07T01:15:00.000000000,G30,3613.919937,-19656.917244,-17239.683164,nan,nan,nan,-448.524488,4.6676010819634384e+252
2024-01-07T01:15:00.000000000,G31,8925.005198,24234.307611,4981.52631,nan,nan,nan,-227.140529,49731416754.2235
2024-01-07T01:15:00.000000000,G32,-6898.479617,14748.143165,21136.929514,nan,nan,nan,-603.06897,6.01334434823934e-154
2024-01-07T01:30:00.000000000,G01,18233.635165,7332.367921,17685.857583,nan,nan,nan,165.446611,0.0
2024-01-07T01:30:00.000000000,G02,20440.529008,11924.426601,12798.513088,nan,nan,nan,-504.625428,1.0452546913415404e-176
2024-01-07T01:30:00.000000000,G03,15833.292244,35.218412,21163.899658,nan,nan,nan,108.650597,2.5588366456845518e-307
2024-01-07T01:30:00.000000000,G04,26400.999525,1639.789402,3108.823196,nan,nan,nan,259.500254,2.581151565909742e-307
2024-01-07T01:30:00.000000000,G05,-10598.73929,-12079.428555,-21308.062517,nan,nan,nan,-157.01118,2.702457203245564e-56
2024-01-07T01:30:00.000000000,G06,-3628.629091,-22473.7089,13665.326816,nan,nan,nan,453.405835,3.570125064287166e-306
2024-01-07T01:30:00.000000000,G07,12888.091975,-8106.348616,-21281.601003,nan,nan,nan,-31.02492,1.5895586482878584e-234
2024-01-07T01:30:00.000000000,G08,23440.565648,6110.653216,-11452.056525,nan,nan,nan,-160.824704,4.702232864926396e-37
2024-01-07T01:30:00.000000000,G09,23972.593084,-7863.066778,-8487.131073,nan,nan,nan,50.71324,4.667383652326266e-42
2024-01-07T01:30:00.000000000,G10,-10335.061793,24156.489434,2560.11888,nan,nan,nan,-68.32054,1.461710182035926e-291
2024-01-07T01:30:00.000000000,G11,-11422.963014,-23807.017313,3125.053131,nan,nan,nan,-530.369304,9.628218195644255e-292
2024-01-07T01:30:00.000000000,G12,-16159.717019,-1072.145329,20755.381134,nan,nan,nan,-465.301187,1.3235606717794162e-22
2024-01-07T01:30:00.000000000,G13,-15431.665859,-13263.492612,-17388.400066,nan,nan,nan,613.333466,6.37475768279194e-89
2024-01-07T01:30:00.000000000,G14,13337.040526,-22822.47383,-1182.218204,nan,nan,nan,291.766761,1.9012831369717408e-210
2024-01-07T01:30:00.000000000,G15,-23684.451371,-4183.255261,-11983.646431,nan,nan,nan,114.636394,1.39952273505157e-309
